isbn,controlNo_int,bibNo,sierraFormat_int,sierra_status,controlNo_ext,overdriveNo,sierraFormat_ext,_merge
9781400199594,,,,,odn0000535992,F26852CE-0D81-4CC8-84C4-A44D1AD18EA0,z,right_only
9781400127887,,,,,odn0000195531,A1CF8DBB-CE9B-44FF-998D-C6C274C1E01C,z,right_only
9781977394217,,,,,odn0005368379,64D0DE35-786B-4C94-BA3A-EA1278D06BF1,z,right_only
9781400126071,,,,,odn0000184863,745BE6DE-4A82-4231-AFCD-9373DA7E7349,z,right_only
9781452622309,,,,,odn0000569377,3D69B7B8-7B53-4A2D-AA45-53F2FCCF68CC,z,right_only
9781452622057,,,,,odn0000569394,B2C6DCAA-69E1-431C-803D-E72D427F7093,z,right_only
9781705239957,,,,,odn0005432881,FB22F0EE-ACA1-422A-9FC0-09AEDB28671E,z,right_only
9781452624044,,,,,odn0000615258,CE53BA6A-1544-4033-9991-A9F932AF173E,z,right_only
9781400125524,,,,,odn0000184881,B50BAA50-4522-4EDE-BB7D-F5BC5A16301D,z,right_only
9781452624020,,,,,odn0000615259,3284BDF9-1334-49F9-9BCF-8D642D78469F,z,right_only
9781400122561,,,,,odn0000117816,516C1B94-FC64-42B5-B3B3-BA239FF0F5C8,z,right_only
9781400196579,,,,,odn0000315708,6DA3DF31-7C40-494A-B106-DF5583337522,z,right_only
9781452621180,,,,,odn0000536006,24D6EE0B-6199-4E2F-AFFF-D20B05E4819C,z,right_only
9781400121458,,,,,odn0000184890,747C0B9C-B7E0-4D74-96AE-1321A49D9B7F,z,right_only
9781452621227,,,,,odn0000535994,BF3390F7-425B-4058-B8BE-40331AE80074,z,right_only
9781400126767,,,,,odn0000195556,E53AD0BD-629D-49F3-BA6F-64C278B28858,z,right_only
9781400196517,,,,,odn0000317287,175660ED-2CD0-441C-A8EB-D1BFDCE43081,z,right_only
9781400199914,,,,,odn0000471480,0B59187D-E548-408F-9D05-78C5BFA99151,z,right_only
9781452622033,,,,,odn0000569381,1A695C82-7D11-43AB-BD9E-BF5F3A66E438,z,right_only
9781400198108,,,,,odn0000569382,77554299-61F2-4A08-8F37-9D0B73F936E0,z,right_only
9781452621654,,,,,odn0000542415,2B29FF79-F5A1-4C75-B756-9644C120F90A,z,right_only
9781705205792,,,,,odn0005234352,DE4FEFF4-DA1E-488A-B645-8B0C8A70F68C,z,right_only
9781400190225,,,,,odn0000239343,5117ECFA-913B-43CF-83AB-0882460351FE,z,right_only
9781400123599,,,,,odn0000184994,C60F8468-A873-4997-8A5D-BC939F134A5E,z,right_only
9781400125920,,,,,odn0000185001,8DC2F6B3-6C2D-44EF-947A-7E0A9C5CE637,z,right_only
9781705258439,,,,,odn0005591247,00856CB2-5BFB-4B34-863D-AAA5769D4752,z,right_only
9781400123001,,,,,odn0000117833,3E4BFA61-5AD6-4076-A5D3-F0BC0C4A9C7A,z,right_only
9781400197569,,,,,odn0000998792,D62A153C-2C17-410B-AE19-821B98C93F9B,z,right_only
9781705239933,,,,,odn0005434059,D900506F-EA92-42F9-A2E8-EC90C321864C,z,right_only
9781452694405,,,,,odn0001335153,B7BBBD40-2F61-43D6-AE8E-55296057FAC1,z,right_only
9781400123780,,,,,odn0000158168,174F6190-BB90-48F6-AD0A-7761B8585BBF,z,right_only
9781400125579,,,,,odn0000185014,B5A6EC98-3BAC-4233-98FB-7A8F3D5B5D05,z,right_only
9781452622071,,,,,odn0000562488,3B8F984D-2B6C-4D01-B813-26234A22AD68,z,right_only
9781452624624,,,,,odn0000634257,3D093E84-F71D-4E34-B627-155D7A68DAD3,z,right_only
9781400196692,,,,,odn0000342891,4B7C0D28-8165-45B0-BEBB-E2A01B7D3C87,z,right_only
9781400195589,,,,,odn0000305124,A91725C4-D347-4CBB-ABE2-5124A93B7948,z,right_only
9781452623245,,,,,odn0000583256,9A85E3CE-1B1C-4F81-9FBE-FE802FDAF055,z,right_only
9781452625492,,,,,odn0000716642,B20B495D-984E-4C28-924E-0473D2FE83D5,z,right_only
9781705267530,,,,,odn0005616269,E0A59F52-0E46-41ED-BD0B-17EA508712EA,z,right_only
9781400196616,,,,,odn0000323807,88BB352E-9297-4867-80C1-14F4E21E9430,z,right_only
9781400125722,,,,,odn0000185027,7B87716C-1C55-4E29-A782-DDACB923A7A3,z,right_only
9781452624419,,,,,odn0000634258,27AAB3BA-2477-47D5-A3DC-38FB81568FFF,z,right_only
9781400121588,,,,,odn0000184817,D3A04D95-F27E-4027-A7BA-2E6171B1BFFA,z,right_only
9781705234877,,,,,odn0005590987,401E2A5F-43D6-4461-AF0B-F95B45CFFBF5,z,right_only
9781452621715,,,,,odn0000542418,DA6BD441-6E3B-4C50-AD54-E059AEBDBFDC,z,right_only
9781452623429,,,,,odn0000583241,C2F943C3-F024-43B0-A6C1-7FF595A04BC2,z,right_only
9781400122622,,,,,odn0000117952,C1EE9835-8CCB-4C43-8BBD-1366BD950BFE,z,right_only
9781452622538,,,,,odn0000581408,3F9F2DA2-83A1-4239-A27D-DE7BC7E1723E,z,right_only
9781541451278,,,,,odn0005276670,7AA549A3-7F06-482F-8368-EA5960A18388,z,right_only
9781452623436,,,,,odn0000583236,03D662A3-7E04-46E5-9DA7-6A23ED461CC0,z,right_only
9781452624518,,,,,odn0000634245,B3604D3D-CB55-4047-9A2F-CAF247B32175,z,right_only
9781452622491,,,,,odn0000581412,C5140C8C-C531-47FE-A906-893CD3957F0D,z,right_only
9781400195428,,,,,odn0000287518,0446DD06-2FB1-4565-9FCE-0F28222A50DA,z,right_only
9781400121748,,,,,odn0000117960,72C2E9C5-73BC-4498-90EA-30B011D699B3,z,right_only
9781400127382,,,,,odn0000195632,7A642BD9-1FDE-4ED6-B671-996303FF483F,z,right_only
9781452620329,,,,,odn0000489265,36A56B36-E5B8-411B-AEB2-7401E70721B0,z,right_only
9781400128129,,,,,odn0000235219,B72BFB6B-9DB6-4C9F-A447-F8F33784A909,z,right_only
9781452695204,,,,,odn0001354368,F348FE74-742E-4F9F-AA81-58B21D3A9CB9,z,right_only
9781705211359,,,,,odn0005247011,16E73332-FF80-489F-8ED2-444ABE209025,z,right_only
9781400194384,,,,,odn0001395968,2E94DFCE-CC92-4042-A243-5F44D601F7B0,z,right_only
9781400124060,,,,,odn0000185068,5259212D-39E4-4AE9-A187-8BCB204A7D4B,z,right_only
9781452621173,,,,,odn0000536013,CAF8B68E-08D4-4BEC-A3FE-747FC93A6E08,z,right_only
9781705209752,,,,,odn0005418320,71AB655A-56CF-4555-8201-755883F1C4CB,z,right_only
9781400197804,,,,,odn0000535998,4D568272-B766-4BDE-8217-30DBE39FD3CA,z,right_only
9781400126637,,,,,odn0000195636,F30FC4F2-D71E-44C3-A91B-FD73019A5698,z,right_only
9781400123575,,,,,odn0000158139,773FFDAF-EDF6-4B6C-B1BC-5866854C2E33,z,right_only
9781400196319,,,,,odn0000798669,0AB0B630-DC89-48D1-8074-1906B3CC6E28,z,right_only
9781400199709,,,,,odn0000467394,1B1970EC-F0DF-45D8-9025-5BE2036605FD,z,right_only
9781452626192,,,,,odn0000844992,306DA2F6-82A1-4837-A93A-AD7AAEE06A2C,z,right_only
9781400197620,,,,,odn0000998820,A2EC927E-BB50-4CF0-8353-9D4D61140FFD,z,right_only
9781400197859,,,,,odn0000998822,5B0C1D66-94F5-4E38-8618-376CA5F795FD,z,right_only
9781400191642,,,,,odn0000220404,8DC2D184-3D18-4630-9A8C-AFAFE399FF20,z,right_only
9781400122417,,,,,odn0000117868,ECCB1E91-F216-4E95-BFF5-2DCD05F9F714,z,right_only
9781452623603,,,,,odn0000615267,7D224216-FB17-4761-83B0-48F339C003F6,z,right_only
9781400121953,,,,,odn0000185091,88B03151-1929-4842-9C59-7F46175B4D44,z,right_only
9781400123605,,,,,odn0000185092,74A9FA1F-22F5-4962-A180-C2BA997145F1,z,right_only
9781705211519,,,,,odn0005434976,02E9704C-E240-4BC2-B776-CE3831C2E926,z,right_only
9781400128648,,,,,odn0000117978,46436E77-E0AA-451A-A298-70054647D298,z,right_only
9781705230770,,,,,odn0005464656,41789AC2-5DC1-4A3C-BF61-FFE2557984DD,z,right_only
9781400197101,,,,,odn0000874160,4F64760D-F2C0-4452-8DB4-BC8D60F3AE98,z,right_only
9781400198276,,,,,odn0000342894,99F3C9F6-8EF7-42FB-A30B-2AC966E84814,z,right_only
9781705222751,,,,,odn0005370702,7407B9FD-9744-40A3-9BB3-B90AFE646886,z,right_only
9781400128433,,,,,odn0000117981,CEA83554-7001-438D-A853-1DF8EE1B3B22,z,right_only
9781400199747,,,,,odn0000456276,E8D586F5-7BC0-4D60-A91D-6F5BA80DD863,z,right_only
9781400197033,,,,,odn0000905097,62E2A277-DB1D-4D1E-B2A5-907ED258DAE5,z,right_only
9781400128211,,,,,odn0000224248,77BD3123-3D43-4473-BFA3-917AE7F2CD01,z,right_only
9781400126224,,,,,odn0000185258,E4923B27-9504-4185-9307-2DF6D9A3D304,z,right_only
9781452624556,,,,,odn0000634259,A1DE5B49-4D08-4AF6-A931-532208B09A29,z,right_only
9781400192878,,,,,odn0000245672,1E68C106-9444-4E5E-B3A6-1E2CFD516463,z,right_only
9781400125944,,,,,odn0000185154,E12F561C-A9B2-4069-82AD-4AE16F73A041,z,right_only
9781452625812,,,,,odn0000716633,004A2430-B575-4348-922D-C717847B43FD,z,right_only
9781400123452,,,,,odn0000158183,FD7F53FD-AB0C-4298-B16D-763BFF523CB5,z,right_only
9781400124794,,,,,odn0000185263,7F413975-B4CE-4A53-AD0F-609B42ABD4FA,z,right_only
9781400127337,,,,,odn0000195612,B9C713FA-3B2E-44A2-AB02-EBB8C5D7F92F,z,right_only
9781400124268,,,,,odn0000185265,B6390965-4A8D-45C8-9F68-C2579F252666,z,right_only
9781400190423,,,,,odn0000213276,D155BD96-66C6-42B3-96EA-B7F1387950E2,z,right_only
9781400121496,,,,,odn0000185159,B83AEAB3-7F47-4C31-AB2C-5A3079B30BA3,z,right_only
9781400125173,,,,,odn0000184827,C22A34B3-F01C-41D3-B8BB-AC44A89177D7,z,right_only
9781705213018,,,,,odn0005370912,F1D13414-5C1E-4375-AC00-31716E911DDB,z,right_only
9781452623832,,,,,odn0000648534,8CD9E550-135E-4D28-A95C-25C74166F01D,z,right_only
9781494540685,,,,,odn0005370913,93028266-79B8-48E9-A8D1-BA7B300017B6,z,right_only
9781400127900,,,,,odn0000195616,104F9543-E174-437A-80FA-3E9987623D64,z,right_only
9781452624327,,,,,odn0000634260,D25429E6-A2AE-46FE-AC20-256A3CC54F65,z,right_only
9781452624075,,,,,odn0000634253,6FB0E51E-AD05-4E1D-8BB6-7FC4ED8AC8EB,z,right_only
9781400198368,,,,,odn0000391808,8C2B73D8-D73F-4C79-82BB-41384F4380D8,z,right_only
9781452622613,,,,,odn0000615277,59D2F720-149D-4EA7-83A0-8E9D031B7C9F,z,right_only
9781452692845,,,,,odn0001348490,AC178FA8-F39F-4D07-B637-20D6925A991F,z,right_only
9781452693903,,,,,odn0001335162,6F8D0012-6112-4F5C-90DE-2F0DE8513BF4,z,right_only
9781494533007,,,,,odn0005108936,DC070DCE-A3BD-4D6E-81AB-C4F6311DB71E,z,right_only
9781452623870,,,,,odn0000599701,1493509F-888A-4343-AB54-00C9422651B6,z,right_only
9781400127818,,,,,odn0000195538,938813E1-6D80-43B4-A2AA-54A85DF0D30A,z,right_only
9781452694979,,,,,odn0001383303,B3BFD926-4A90-4104-89C2-2A860AD98563,z,right_only
9781452624501,,,,,odn0000634261,FB7D45F8-9A94-4B06-96E6-095312E860BC,z,right_only
9781400193424,,,,,odn0000249953,F6A5CF31-8AC6-424B-A93D-503FB222F004,z,right_only
9781452623849,,,,,odn0000615279,A7B44D54-7765-4099-B132-0C41357D24B2,z,right_only
9781400122004,,,,,odn0000118031,29BA6A13-74AB-47EC-A214-641543A1129A,z,right_only
9781452627854,,,,,odn0000998871,5C49859C-D0B5-477E-BC3A-49E8507D397C,z,right_only
9781400126187,,,,,odn0000185300,AE7FB27B-EE69-4A0D-A83B-3105B5834E8F,z,right_only
9781705250617,,,,,odn0005513897,A29A974D-51C9-4C02-BFCB-FEC99FCB447D,z,right_only
9781452621609,,,,,odn0000536020,DF7433C0-1DA7-4EC2-9D81-68D07E917A22,z,right_only
9781400122318,,,,,odn0000117778,E5F1A313-97BB-4004-AF6F-EAAC7801CC9E,z,right_only
9781400125593,,,,,odn0000185313,511404FD-2021-46A2-BE21-087A698EB80D,z,right_only
9781452624198,,,,,odn0000634265,2DEE00BA-E87B-4899-B45D-3F7372C76011,z,right_only
9781400191703,,,,,odn0000225847,3CEF02CA-E98E-47C4-823E-D8A4C9C6B1A5,z,right_only
9781452624136,,,,,odn0000671448,C8A4800B-64C8-4F21-BB07-5806BD440507,z,right_only
9781452693705,,,,,odn0001321489,3B066CAE-11BF-47AD-9BF7-FF3504B0408D,z,right_only
9781977367709,,,,,odn0005279468,3F9FA337-E76F-46FB-B6C9-E347C3056195,z,right_only
9781630159542,,,,,odn0005371406,C6B6826F-4E50-4EAB-AEB2-96158FB1757B,z,right_only
9781452623290,,,,,odn0000581423,4E7B94C7-9FE3-436F-B768-83C4AC00355F,z,right_only
9781400122202,,,,,odn0000118022,1BFA9F2F-BEA7-4941-A1D6-85D432D23E3F,z,right_only
9781705240236,,,,,odn0005436524,D54EADD3-572E-41AB-B0BD-C28AF4DED8DD,z,right_only
9781452621753,,,,,odn0000542425,080ABBD6-318A-4339-A5F1-ADA0AF17F57A,z,right_only
9781705264034,,,,,odn0005591306,8B580C26-ED2C-4836-942A-EA91BBA60F71,z,right_only
9781598871449,,,,,odn0000126062,84825211-BD86-4A66-8654-823452E1AF84,z,right_only
9781684412198,,,,,odn0004128554,7E5E862C-7A40-471E-8683-D98768B9A131,z,right_only
9781598875263,,,,,odn0000134200,C32C0BB6-055D-462D-99BA-DB3D9402518B,z,right_only
9781684578382,,,,,odn0005459917,8CB9FB25-4580-4C73-90FA-17DA29767616,z,right_only
9781611744385,,,,,odn0000536530,1D2729C4-ED86-40E6-B61E-302A5E0049E6,z,right_only
9781611742725,,,,,odn0000550256,A24A5AC8-DE9E-4B6F-B118-7CA423A86C86,z,right_only
9781611742572,,,,,odn0000564546,DB06CD34-3B13-42A2-B129-1496640E053A,z,right_only
9781696602266,,,,,odn0005545807,4B3C6A79-3587-4DC8-AE97-3F1B5690A6BF,z,right_only
9781598876260,,,,,odn0000172983,D4E0CEEE-9652-43AA-91B9-38BF4F2102CA,z,right_only
9781696601108,,,,,odn0005352530,4DE10021-5A79-4130-87C7-ABEE24395F99,z,right_only
9781611744255,,,,,odn0000615688,A9CEB934-A027-4A37-84CA-4C86FE596C47,z,right_only
9781611746204,,,,,odn0000633031,6C7CE290-3CBD-4ED9-B49D-114CF5A7C39F,z,right_only
9781611742701,,,,,odn0000582200,073D77B8-36E1-48C6-BF18-22588E3E908B,z,right_only
9781611747584,,,,,odn0000710382,C3734613-37EA-428E-B162-CD4FD957F555,z,right_only
9781611744569,,,,,odn0000678626,B06344B8-7407-4F04-B4C0-8FCD8C95B94B,z,right_only
9781611746242,,,,,odn0000661407,79A25005-7305-478D-845B-9A4CD1CE6966,z,right_only
9781611745511,,,,,odn0000645102,FF09E75B-2CE6-4331-8F1B-938079143FFA,z,right_only
9781611742541,,,,,odn0000536513,F41D0B79-F513-42DB-8C15-CE958E591F32,z,right_only
9781598879025,,,,,odn0000262278,3156FA53-F3E3-4ECE-99BD-118149E4AA63,z,right_only
9781611744927,,,,,odn0000550273,788ED451-1D3E-4BB0-A69E-1C2A2E3F80DA,z,right_only
9781598873689,,,,,odn0000126104,91491C7E-4328-47C5-92AF-640FD051B32A,z,right_only
9781684411672,,,,,odn0004128559,AF7A77E3-A326-47C3-B8C4-5F2C3CDC8311,z,right_only
9781598874440,,,,,odn0000131390,BE790DA7-B153-461C-868A-7FF20B45A1D3,z,right_only
9781611745573,,,,,odn0000582643,E469C555-9F7B-42F8-9A40-7AF1FE9B4A08,z,right_only
9781611746303,,,,,odn0000678629,5CE705ED-E69F-4A1C-9DC1-3874563D07CF,z,right_only
9781684414871,,,,,odn0004156057,881B4634-FA5E-430D-9F7F-5246232BA6E0,z,right_only
9781611745672,,,,,odn0000678628,04BE28C2-E030-45FE-9846-B272FF3F91B4,z,right_only
9781611746556,,,,,odn0000661397,40EE62AC-B478-4A23-A41B-98CF690D7AA1,z,right_only
9781696600644,,,,,odn0005280194,FE11F0C9-9A5F-41BD-878C-6D4168FFEC22,z,right_only
9781611746174,,,,,odn0000645103,675D6D2C-E2E0-4D25-84C6-BAF12DDA0591,z,right_only
9781611745603,,,,,odn0000633026,7B046CF5-E144-40A0-8AAB-3C16FE05CB67,z,right_only
9781611745542,,,,,odn0000615663,ECF368CA-1455-4F77-BCD7-4E284A7F40DD,z,right_only
9781611745719,,,,,odn0000633028,58214B45-E65A-4626-9954-B1047E38560C,z,right_only
9781907416965,,,,,odn0000586845,81C8CE5A-ADA6-4946-8569-AF67CEC6FB33,z,right_only
9781907416903,,,,,odn0000621910,38285BCB-C572-41DB-9CCF-95DA92D343F9,z,right_only
9781250772213,,,,,odn0005254846,47A4B4EA-35D4-4BA5-AEE4-570A8046A4D6,z,right_only
9781250772299,,,,,odn0005340946,62432A89-140E-4CC9-BED4-709635F03BC7,z,right_only
9781250760616,,,,,odn0005233416,4890231B-0609-4BA6-9634-1FF4983F41F5,z,right_only
9781427220479,,,,,odn0000109692,2B9E64BD-BC67-421C-BD57-EAFA2247DE93,z,right_only
9781427221056,,,,,odn0000656288,B7D57BA4-C9D7-48B4-A0FF-5D1422FA5488,z,right_only
9781427216595,,,,,odn0000596841,BAD9B2BF-C84F-4029-8F73-840A604FB99B,z,right_only
9781250772671,,,,,odn0005201282,95940137-508D-4B28-955A-4ADA3F0C0D8B,z,right_only
9781250753038,,,,,odn0005115195,04856AD0-8732-48E7-B539-849A3345350C,z,right_only
9781427216649,,,,,odn0000607331,584B0EBE-D0D8-4722-899F-46B5662E91CF,z,right_only
9781427216991,,,,,odn0000664485,EAEFB8E8-1460-4195-8832-C36BC5D515D5,z,right_only
9781250780416,,,,,odn0005243393,339C7E21-6F4D-4284-9955-F68F01A55CA0,z,right_only
9781427216496,,,,,odn0000582195,DA9F7769-0DFF-4D61-8DD8-CC079DDBE667,z,right_only
9781250767127,,,,,odn0005101592,771E9EE6-F36A-4F63-970A-C4E3480FF187,z,right_only
9781250751669,,,,,odn0005115198,FA403AF3-D09E-440F-805A-1955B6D5AC90,z,right_only
9781250759825,,,,,odn0005418291,FBDCCDF6-3425-4A04-AF10-35256B5E9112,z,right_only
9781250771469,,,,,odn0005254874,55236934-1729-43F8-AA7A-8097B14D859F,z,right_only
9781250772589,,,,,odn0005390092,8CEFA024-3DA6-4C31-A89C-6B78A7021B10,z,right_only
9781427221087,,,,,odn0000656251,77C9EC85-8EB3-4615-8B2F-702DBC6F16F0,z,right_only
9781427216977,,,,,odn0000656252,3DA12245-4895-47A5-9F61-263BA83D44D7,z,right_only
9781250240255,,,,,odn0005390093,1C7EA8C9-982A-4142-9A42-36063AF965EF,z,right_only
9781250752338,,,,,odn0005233426,41ABA65C-512E-4291-87A4-A456DFD485CA,z,right_only
9781427216571,,,,,odn0000592540,EF53F190-0E71-4B6E-973F-4AEB78E69CB6,z,right_only
9781250751836,,,,,odn0005101594,108E330C-3B30-4C35-BE5D-81ADF1D08AD2,z,right_only
9781250772190,,,,,odn0005340949,BDC16C85-8C8C-4C14-B98F-92D0D82706C2,z,right_only
9781250771636,,,,,odn0005390094,77465BD1-181A-49C1-BEE8-FBE62E19789A,z,right_only
9781250755032,,,,,odn0005115204,B498B4C3-7340-411E-9A47-974949448487,z,right_only
9781250772473,,,,,odn0005538180,4DA80574-12AA-4B1C-840B-523E23A4B5EA,z,right_only
9781427214065,,,,,odn0000451145,32554EC2-1DDB-4D15-8B5F-19CF6EF6BE79,z,right_only
9781427217028,,,,,odn0000637052,05628BA9-E753-4765-90D5-9373BC04659C,z,right_only
9781250772619,,,,,odn0005340950,CB963DA8-18BA-4FC7-A39F-C96C3948E887,z,right_only
9781250305510,,,,,odn0003759899,D5DDBE20-550D-46CF-B4E5-7747D7A446B2,z,right_only
9781427216908,,,,,odn0000673565,3D74E3F7-9488-4818-B672-C9C26A7612FB,z,right_only
9781427224453,,,,,odn0000595974,C062E1F2-3AD1-4289-B2E8-9C4F5F53A879,z,right_only
9781250772510,,,,,odn0005340945,67D33562-F2FA-4660-8849-B1DAEDB9B81C,z,right_only
9781427223111,,,,,odn0000673566,7E6E402E-E012-42E2-A6E4-A57537CA7176,z,right_only
9781250752987,,,,,odn0005115209,8AB37814-994D-4B03-B5D6-EFC5DD6AD357,z,right_only
9781250752277,,,,,odn0005115175,17339892-CAAE-44B0-8CA4-B782B5352A3E,z,right_only
9781427223159,,,,,odn0000673574,A86211BA-96A9-446A-BDCE-696324EBA55D,z,right_only
9781427221599,,,,,odn0000673567,3FF5AB3E-396F-4DF0-843E-E16ADAA616F7,z,right_only
9781427216588,,,,,odn0000590588,4359382B-5DF7-4121-8275-305FBB3572CC,z,right_only
9781250257222,,,,,odn0005254859,8F7AD528-820D-402B-9F8F-6F9737E53CD8,z,right_only
9781250773647,,,,,odn0005151829,C81B7F11-7882-49C7-B262-48A8F5742F6C,z,right_only
9781427216878,,,,,odn0000639671,6CC098B0-E2A3-48F3-8447-CE9FB3DA60AF,z,right_only
9781250754196,,,,,odn0005115210,2FB388CB-C41F-4A90-B524-4BF39FA0F59B,z,right_only
9781250752833,,,,,odn0005086620,051B9B15-3573-423D-9209-060DC582B301,z,right_only
9781427238092,,,,,odn0001321417,C0C6EEC4-9B60-489D-B2CE-30C0D0247399,z,right_only
9781427216724,,,,,odn0000619538,EF0E8EAD-7400-4E77-9B06-8BFBB6C0F9A5,z,right_only
9781250776570,,,,,odn0005462463,39DA272A-3A4C-4F8B-A1B4-FC2D0CA7A9BB,z,right_only
9781427219190,,,,,odn0000121124,EB21ACB4-0204-4626-8BDE-6768756D755B,z,right_only
9781427223098,,,,,odn0000673569,F72E887A-5E23-4A3F-9148-2FD91EF5EB6A,z,right_only
9781427216915,,,,,odn0000645198,0847A159-6076-413F-8752-D20731C62583,z,right_only
9781250772718,,,,,odn0005390100,65CC830E-7E4F-456D-B75C-23241E0122D8,z,right_only
9781250755117,,,,,odn0005115213,A0CAF507-C9FE-48B4-AB76-D4E5D65D9665,z,right_only
9781427216809,,,,,odn0000652499,516890AE-B52F-42BC-8BE9-43419602C8C3,z,right_only
9781427222305,,,,,odn0000661356,A6B14732-D1A9-4E98-B20D-3C4BB9D7C7E5,z,right_only
9781250772176,,,,,odn0005340953,B2BCC2A9-08C7-4D43-B068-11AD4786587A,z,right_only
9781427214522,,,,,odn0000451146,EFF4A9D2-8067-4CA8-8EF5-612BB43FFE69,z,right_only
9781427221063,,,,,odn0000656307,CF1D480D-4E40-4A56-A626-BD32551F5528,z,right_only
9781250770684,,,,,odn0005305472,23B80158-5B98-4EDE-B9C1-B00D7C541ADB,z,right_only
9781250752550,,,,,odn0005115220,719C0A9C-65EA-4CDD-A02A-50142BCC26E8,z,right_only
9781250772459,,,,,odn0005443860,734B8E75-0DF8-4967-9FB5-6E363E376AB3,z,right_only
9781427223128,,,,,odn0000673571,B685B16C-2097-4A10-BA91-E694CEB47749,z,right_only
9781250776167,,,,,odn0005492270,B9C11CBB-4FB9-413C-978E-CFC4C23375D3,z,right_only
9781250759849,,,,,odn0005151832,4B2B9251-8885-4AB8-8C0F-4BF221CA9302,z,right_only
9781427216656,,,,,odn0000599984,002650C8-DBAD-419B-9FF4-176892C98A24,z,right_only
9781250759788,,,,,odn0005151838,63BAB07F-28D2-4ED4-A068-F071203A2A05,z,right_only
9781427262479,,,,,odn0002031044,9541E415-4CEB-450F-97FF-97CD89CD377D,z,right_only
9781427222282,,,,,odn0000659865,8717AD76-C6F9-4FCC-ACF2-D73AE8F5FBBA,z,right_only
9781250767646,,,,,odn0005340968,0FCB0A6F-7639-4B3B-9CE1-7DA1AF7A15D8,z,right_only
9781250760487,,,,,odn0005201289,F55371BD-A94E-408D-A2B2-10D0C12F63D3,z,right_only
9781427222459,,,,,odn0000673572,F247B530-6BDE-43A1-97C5-05AC476145C5,z,right_only
9781250772527,,,,,odn0005390090,89946D67-52A0-4BFC-B5B5-5E536A7944AD,z,right_only
9781427219916,,,,,odn0000109717,DCAFCEEC-3D13-4308-B05A-4FF05A472A13,z,right_only
9781250770387,,,,,odn0005217571,DCADFB82-0FA3-40DA-A7CA-C3BBF2DB7254,z,right_only
9781250755445,,,,,odn0005115190,091C833F-8339-4F83-BEC9-610DB420A642,z,right_only
9781427216397,,,,,odn0000542894,7FF4397F-0474-4383-A860-E3E376D02F54,z,right_only
9781427216922,,,,,odn0000652500,6BD4BF8E-D0E9-4AB0-8620-A947508A8EB1,z,right_only
9781250754127,,,,,odn0005039874,A8956F7D-5032-4557-A958-949428A5C907,z,right_only
9781427217240,,,,,odn0000624080,92544A9C-B97A-4943-B6B3-74186C8C9D20,z,right_only
9781427217646,,,,,odn0000624081,B23C9639-1DC8-443E-9B9B-6BDD1D50A12B,z,right_only
9781427223005,,,,,odn0000659853,3B395E07-B584-4A62-B40F-62C0E4A03D33,z,right_only
9781250767547,,,,,odn0005101605,728FE462-DD2F-468A-820E-D65F1C906BB3,z,right_only
9781427216748,,,,,odn0000632674,661AD981-84EF-446E-AF89-FCEF09D6C8DD,z,right_only
9781427216755,,,,,odn0000628804,1808DEB6-DBEF-4B07-8D60-854A197E3A7A,z,right_only
9781250770028,,,,,odn0005275223,AD04F663-F016-4F7A-9CAD-849C556F4CC4,z,right_only
9781250770066,,,,,odn0005375304,08FABA74-32BC-44A9-8A63-D88E8DD1695A,z,right_only
9781250203151,,,,,odn0004195382,F707F412-2624-4275-A58A-6253F15BA7EB,z,right_only
9781250770110,,,,,odn0005462578,2F38DC07-260D-4542-A55E-00FB567F2879,z,right_only
9781427223449,,,,,odn0000145927,A8A70564-E855-4BB6-BBDE-513407CAFF84,z,right_only
9781250754097,,,,,odn0005115231,C1CE49E0-DA6F-482B-A1F1-0E95BA51B64C,z,right_only
9781427216830,,,,,odn0000632109,03292F18-CB46-4B52-9C4D-E1111260BEB5,z,right_only
9781427218070,,,,,odn0000204962,B329B36F-2470-4A77-9F69-84FC813DDA91,z,right_only
9781427220509,,,,,odn0000266286,C6E9140F-EEA7-4A29-8B63-A387069490A2,z,right_only
9781250759931,,,,,odn0005254851,56898CCA-1350-4DF6-ADCC-C3D1C978196E,z,right_only
9781427216779,,,,,odn0000624075,3A97E097-3E03-4567-AB34-58D9E483227B,z,right_only
9781427237644,,,,,odn0001358273,9B63C060-1078-4F7B-9B13-FD376114A7A2,z,right_only
9781250759177,,,,,odn0005254860,274402B7-D15E-46EF-AF76-13D2EEAA6059,z,right_only
9781250759351,,,,,odn0005233434,EF6C6ECD-BE1F-4717-B324-36250F9E476C,z,right_only
9781250759481,,,,,odn0005254880,9A78127D-31EC-4955-9A32-31019DE531C0,z,right_only
9781427220813,,,,,odn0000316982,6E8FD6BF-36AF-4E73-8960-1581F88DB6BD,z,right_only
9781250759450,,,,,odn0005340970,2E7D04A4-476D-496A-A0AA-A1EA341DC887,z,right_only
9781621884552,,,,,odn0002044911,F86DD228-4721-40A1-8C86-FF2304F0A7BC,z,right_only
9781608148974,,,,,odn0000588278,524CAE9B-880E-4E70-81AC-25D88B9BD579,z,right_only
9781621882060,,,,,odn0001224087,7EF67FA3-767E-4B7E-94B5-2D4C5E02231E,z,right_only
9781621882626,,,,,odn0001318495,137E13F1-D9DD-4B6F-84B1-DF959D73383F,z,right_only
9781608148844,,,,,odn0000583372,27673381-1B4F-47AD-90F7-C4ED747314B8,z,right_only
